Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Performance,Experience,Status,Work_Mode,Salary,Year,Country,City,Age,Job_Level
EMP1826894,Roger Simpson,Operations,Supply Chain,2016-01-19,Good,4,Active,On-site,80885.0,2016,United Kingdom,Birmingham,30,Mid
EMP0854622,Aurore de Boutin,Finance,CFO,2016-01-15,Excellent,10,Active,On-site,164366.0,2016,France,Lyon,37,Senior
EMP1356370,Dipl.-Ing. Hans-Adolf Kreusel B.A.,Finance,Financial Analyst,2008-06-14,Satisfactory,0,Active,Hybrid,58361.0,2008,Germany,Munich,33,Junior
EMP0371480,Dr. Süleyman Birnbaum MBA.,IT,DevOps Engineer,2014-08-12,Needs Improvement,7,Resigned,Remote,87845.0,2014,Germany,Cologne,32,Mid
EMP1074173,Ambrosio Casals Alcázar,Sales,Sales Manager,2021-08-10,Satisfactory,0,Terminated,On-site,43162.0,2021,Spain,Valencia,24,Junior
EMP0110309,Renata Kraushaar B.A.,Sales,Sales Manager,2008-03-24,Needs Improvement,10,Active,Remote,160305.0,2008,Germany,Cologne,43,Senior
EMP0367186,Vincenza Pastine,Finance,Tax Specialist,2025-05-15,Good,4,Active,On-site,92360.0,2025,Italy,Rome,27,Mid
EMP1880452,Josh Jones,IT,IT Manager,2022-07-13,Good,5,Active,Hybrid,103512.0,2022,United Kingdom,London,26,Mid
EMP0839116,Tony Stevens-Wyatt,Sales,Sales Executive,2023-04-06,Good,2,Active,On-site,46042.0,2023,United Kingdom,London,25,Junior
EMP0401828,Ceferino Mármol Mosquera,IT,Software Developer,2024-12-17,Good,1,Active,Hybrid,60693.0,2024,Spain,Bilbao,26,Junior
EMP0802729,Elizabeth Ali-Thompson,HR,HR Manager,2008-03-24,Good,14,Active,On-site,145870.0,2008,United Kingdom,Edinburgh,43,Senior
EMP1592978,Ing. Nadeschda Beyer,IT,IT Manager,2025-05-17,Satisfactory,8,Active,Remote,106445.0,2025,Germany,Cologne,34,Mid
EMP1156912,Camille Breton-Richard,IT,Software Developer,2024-09-24,Good,6,Active,Remote,83070.0,2024,France,Nice,32,Mid
EMP0662672,Frau Evamaria Albers B.Sc.,Finance,CFO,2020-09-13,Good,2,Active,Remote,56276.0,2020,Germany,Cologne,25,Junior
EMP1544390,Diane Guérin,Operations,Operations Manager,2024-08-02,Good,1,Active,On-site,52479.0,2024,France,Lyon,23,Junior
EMP1174549,Juan Manuel Solana Escamilla,IT,Data Engineer,2021-11-08,Satisfactory,5,Resigned,Remote,87163.0,2021,Spain,Barcelona,32,Mid
EMP0305492,Eduard Eigenwillig,Sales,Sales Executive,2020-07-18,Good,0,Active,On-site,56430.0,2020,Germany,Cologne,22,Junior
EMP0774080,Joep Gerritsen,Sales,Regional Lead,2019-06-21,Good,5,Active,Hybrid,86498.0,2019,Netherlands,The Hague,27,Mid
EMP0512487,Stewart Jarvis,IT,DevOps Engineer,2022-07-15,Good,7,Active,Hybrid,106245.0,2022,United Kingdom,Leeds,29,Mid
EMP1941798,Univ.Prof. Traute Klotz,Finance,CFO,2008-03-24,Satisfactory,10,Active,Hybrid,165792.0,2008,Germany,Cologne,42,Senior
EMP0006728,Mr Joel Graham,Operations,Operations Director,2018-01-31,Needs Improvement,0,Active,On-site,37860.0,2018,United Kingdom,Manchester,26,Junior
EMP0641008,Maksymilian Mateusiak,Sales,Business Development,2025-05-15,Needs Improvement,6,Active,On-site,72435.0,2025,Poland,Poznan,26,Mid
EMP0449727,Christian Cook,Operations,Supply Chain,2013-06-13,Good,5,Active,On-site,69645.0,2013,United Kingdom,London,28,Mid
EMP1500382,Pénélope Bousquet,Finance,CFO,2009-11-15,Satisfactory,4,Active,Remote,97534.0,2009,France,Paris,33,Mid
EMP1512332,Eusebio de Perez,IT,System Admin,2021-11-18,Satisfactory,0,Active,On-site,45546.0,2021,Spain,Valencia,23,Junior
EMP1352918,Ashley Thomas-Kelly,HR,Recruiter,2008-03-24,Good,9,Active,Remote,114192.0,2008,United Kingdom,London,35,Senior
EMP1562560,Teodora Torrijos-Jordán,Operations,Operations Director,2008-03-24,Good,13,Active,Hybrid,138080.0,2008,Spain,Barcelona,42,Senior
EMP0028583,Sig.ra Lolita Bixio,Finance,Financial Analyst,2026-03-03,Satisfactory,2,Active,On-site,47325.0,2026,Italy,Turin,22,Junior
EMP0620757,Georgia Lee,Finance,Tax Specialist,2021-10-10,Good,4,Active,On-site,75694.0,2021,United Kingdom,Manchester,28,Mid
EMP1555608,Univ.Prof. Maria Mitschke B.Eng.,Sales,Sales Executive,2016-09-12,Good,12,Active,On-site,125801.0,2016,Germany,Cologne,36,Senior
EMP1362172,Laureano Canevascini-Valentino,Sales,Regional Lead,2023-08-25,Good,7,Active,On-site,90596.0,2023,Italy,Milan,29,Mid
EMP0486407,Antoinette Blanchet,Sales,Sales Manager,2021-03-08,Satisfactory,14,Active,Hybrid,162634.0,2021,France,Nice,43,Senior
EMP0946687,Duncan Walker-Bryant,Operations,Operations Director,2012-08-21,Good,18,Active,On-site,177788.0,2012,United Kingdom,Edinburgh,45,Director
EMP0383085,Dr Charlotte Hall,Sales,Sales Executive,2024-08-24,Excellent,1,Active,On-site,54467.0,2024,United Kingdom,London,28,Junior
EMP1311253,Univ.Prof. Aenne Putz,Operations,Logistics,2021-11-06,Excellent,5,Active,On-site,86038.0,2021,Germany,Frankfurt,30,Mid
EMP1878940,Anouk Chevallier,Sales,Business Development,2022-08-25,Satisfactory,3,Resigned,Hybrid,43549.0,2022,France,Paris,30,Junior
EMP0535248,Elisa Trapanese,HR,HR Manager,2020-10-08,Satisfactory,6,Active,On-site,67144.0,2020,Italy,Rome,35,Mid
EMP0581804,Simone Pelletier,Finance,CFO,2016-08-21,Satisfactory,9,Active,On-site,127306.0,2016,France,Nice,34,Senior
EMP0488250,Kirsty Thomas,IT,Software Developer,2021-04-12,Good,6,Active,On-site,98998.0,2021,United Kingdom,Birmingham,34,Mid
EMP1364940,Élisabeth Berger,Sales,Sales Executive,2023-12-21,Good,1,Active,On-site,42244.0,2023,France,Paris,25,Junior
EMP0269220,Bastian Warmer,Sales,Regional Lead,2025-04-27,Good,4,Active,Remote,75702.0,2025,Germany,Hamburg,31,Mid
EMP1223464,Gail Cole,HR,HR Director,2016-03-09,Good,4,Active,On-site,60731.0,2016,United Kingdom,London,30,Mid
EMP0722422,Margot Pölitz-Kade,Operations,Operations Manager,2025-09-19,Good,1,Resigned,On-site,41881.0,2025,Germany,Frankfurt,24,Junior
EMP1031177,Hans-Michael Pieper-Reichmann,IT,Software Developer,2025-05-22,Satisfactory,4,Active,On-site,78035.0,2025,Germany,Frankfurt,29,Mid
EMP0006110,Pleun Carnotte,Operations,Operations Manager,2025-02-18,Excellent,2,Active,On-site,52424.0,2025,Netherlands,Rotterdam,23,Junior
EMP0202268,Billy Rees,IT,Software Developer,2014-07-10,Good,6,Active,On-site,81475.0,2014,United Kingdom,Birmingham,32,Mid
EMP1040536,Telmo del Reguera,IT,Software Developer,2025-06-29,Excellent,1,Active,Remote,51102.0,2025,Spain,Seville,26,Junior
EMP0221138,Mr Steven Smith,Operations,Operations Analyst,2024-02-07,Good,5,Active,On-site,83671.0,2024,United Kingdom,London,29,Mid
EMP1799059,María Del Carmen Antúnez Reyes,Finance,Finance Manager,2018-09-19,Good,7,Active,On-site,80262.0,2018,Spain,Bilbao,33,Mid
EMP1667468,Giosuè Terragni-Pisano,Finance,CFO,2025-05-21,Excellent,1,Active,Remote,62570.0,2025,Italy,Venice,25,Junior
EMP0840051,Ugo Canetta-Carosone,Operations,Logistics,2022-05-26,Good,4,Active,On-site,76386.0,2022,Italy,Milan,26,Mid
EMP0617935,Herr Sergio Rogner,Operations,Logistics,2021-03-07,Excellent,6,Active,Hybrid,65925.0,2021,Germany,Cologne,27,Mid
EMP0482145,Univ.Prof. Folkert Bähr,Finance,Tax Specialist,2025-07-20,Satisfactory,3,Active,On-site,45469.0,2025,Germany,Berlin,28,Junior
EMP1780858,Klaus-D. Weimer-Bachmann,IT,IT Manager,2016-07-20,Excellent,0,Active,Remote,49202.0,2016,Germany,Berlin,27,Junior
EMP1366337,Antoine Toussaint-Valentin,HR,Talent Specialist,2023-12-07,Excellent,8,Active,On-site,71544.0,2023,France,Lyon,35,Mid
EMP1643952,Elliot Todd,HR,HR Coordinator,2008-03-24,Good,10,Active,Hybrid,100873.0,2008,United Kingdom,Edinburgh,43,Senior
EMP1015341,Paula Evans,Finance,Accountant,2023-11-26,Good,4,Active,Remote,101169.0,2023,United Kingdom,Leeds,27,Mid
EMP1627766,Clelia Castiglione,Operations,Logistics,2023-09-17,Excellent,1,Active,On-site,45937.0,2023,Italy,Turin,25,Junior
EMP1229305,Samantha Moore,Sales,Sales Director,2019-07-21,Good,3,Active,Remote,48919.0,2019,United Kingdom,Birmingham,31,Junior
EMP0366812,Édouard Antoine,IT,Software Developer,2008-03-24,Needs Improvement,0,Terminated,Hybrid,55665.0,2008,France,Paris,28,Junior
EMP1888212,Samanta Barberá-Piña,Sales,Sales Executive,2026-01-13,Excellent,2,Resigned,Remote,47613.0,2026,Spain,Seville,28,Junior
EMP1863290,Alain Le Rey,IT,DevOps Engineer,2019-09-18,Satisfactory,12,Active,Hybrid,171472.0,2019,France,Paris,41,Senior
EMP1536094,Dirk van den Nuwenhuijzen,IT,System Admin,2024-11-04,Excellent,1,Active,Remote,51899.0,2024,Netherlands,Rotterdam,28,Junior
EMP0013185,Denis Le Marie,Operations,Operations Analyst,2010-12-08,Satisfactory,14,Active,Hybrid,128787.0,2010,France,Marseille,43,Senior
EMP0209482,Dr. Urszula Mielcarek,Finance,Finance Manager,2024-04-28,Satisfactory,8,Active,On-site,84705.0,2024,Germany,Munich,30,Mid
EMP0904044,Dirk Sager B.Sc.,Operations,Supply Chain,2026-02-09,Good,1,Active,On-site,53685.0,2026,Germany,Cologne,26,Junior
EMP0245183,Édith Gaudin,IT,DevOps Engineer,2022-12-12,Satisfactory,8,Active,On-site,89117.0,2022,France,Nice,31,Mid
EMP0290944,Mario Bevilacqua,IT,IT Manager,2020-11-28,Good,7,Active,Hybrid,93946.0,2020,Italy,Milan,28,Mid
EMP0099723,Denis Gilbert,IT,Software Developer,2026-03-18,Good,1,Active,Remote,48262.0,2026,United Kingdom,Manchester,26,Junior
EMP0152261,Dr Phillip Brooks,IT,DevOps Engineer,2015-05-06,Excellent,3,Resigned,Remote,51222.0,2015,United Kingdom,Manchester,27,Junior
EMP0403758,Alexandrie Perrot,Operations,Operations Manager,2024-06-29,Good,8,Active,On-site,93157.0,2024,France,Marseille,34,Mid
EMP0109199,Guillaume Bourgeois,Sales,Regional Lead,2016-07-29,Good,7,Active,On-site,102817.0,2016,France,Marseille,33,Mid
EMP1494977,Mario Huerta Mancebo,Operations,Supply Chain,2024-10-20,Excellent,2,Resigned,On-site,46829.0,2024,Spain,Seville,23,Junior
EMP1931928,Stijn van der Smeede,Sales,Sales Executive,2021-03-03,Good,3,Active,On-site,43429.0,2021,Netherlands,Rotterdam,31,Junior
EMP0223122,Fortunata Manuela Uriarte Moraleda,Sales,Sales Director,2016-10-11,Good,5,Active,On-site,98875.0,2016,Spain,Seville,32,Mid
EMP1267745,Joanna Schofield,Finance,Finance Manager,2025-03-13,Good,4,Active,On-site,79966.0,2025,United Kingdom,Birmingham,31,Mid
EMP1162483,Sophie Cooper,Operations,Operations Analyst,2023-01-04,Satisfactory,0,Active,On-site,53413.0,2023,United Kingdom,London,23,Junior
EMP1195559,Valentijn de Jager,Finance,Tax Specialist,2018-12-24,Good,20,Active,Remote,248813.0,2018,Netherlands,Amsterdam,47,Director
EMP0614205,Adelardo Pons-Bilbao,Sales,Business Development,2021-12-16,Good,13,Active,On-site,140423.0,2021,Spain,Seville,38,Senior
EMP1888233,Adélaïde Delannoy,IT,DevOps Engineer,2025-12-16,Excellent,2,Resigned,Remote,53747.0,2025,France,Marseille,26,Junior
EMP1008473,Dr Joel Akhtar,IT,Software Developer,2008-03-24,Excellent,13,Active,Hybrid,157705.0,2008,United Kingdom,Birmingham,42,Senior
EMP0283096,Alphonse Lelièvre,IT,Software Developer,2022-10-01,Good,5,Active,On-site,81932.0,2022,France,Lyon,32,Mid
EMP0234015,Hollie Sutton,IT,Software Developer,2022-01-14,Satisfactory,8,Active,On-site,104318.0,2022,United Kingdom,Edinburgh,35,Mid
EMP0511644,Cosimo Eberth,Sales,Business Development,2008-03-24,NULL,13,Active,On-site,173619.0,2008,Germany,Munich,41,Senior
EMP1434347,Feliciana Carmona Royo,Sales,Sales Manager,2021-12-15,Good,6,Active,Remote,71205.0,2021,Spain,Madrid,31,Mid
EMP1295280,Marc Quirós-Roselló,Operations,Logistics,2024-02-19,Satisfactory,1,Active,On-site,46126.0,2024,Spain,Bilbao,24,Junior
EMP0604239,Vincenza Viola,Sales,Sales Director,2015-08-13,Needs Improvement,8,Active,Remote,108630.0,2015,Italy,Rome,37,Mid
EMP1795899,Piero Palladio,IT,System Admin,2019-07-07,Excellent,9,Active,Hybrid,144312.0,2019,Italy,Turin,30,Senior
EMP1890809,Elsbeth Löchel,Finance,Tax Specialist,2023-12-01,Needs Improvement,2,Resigned,Remote,53469.0,2023,Germany,Frankfurt,25,Junior
EMP0555825,Alexandre Besnard Le Pons,Sales,Sales Manager,2023-10-29,Needs Improvement,6,Terminated,On-site,94274.0,2023,France,Toulouse,29,Mid
EMP1401986,Frau Karen Warmer B.Eng.,HR,HR Director,2016-09-26,Good,13,Terminated,Remote,124659.0,2016,Germany,Cologne,40,Senior
EMP0611106,Maurice Bernard,Sales,Business Development,2023-08-24,Good,1,Active,On-site,59242.0,2023,France,Marseille,24,Junior
EMP1921549,Anouk Chevallier,Operations,Operations Analyst,2021-06-30,Satisfactory,0,Active,On-site,49325.0,2021,France,Marseille,21,Junior
EMP0928100,Arkadiusz Potoczna,Sales,Regional Lead,2020-04-20,Satisfactory,7,Active,On-site,89410.0,2020,Poland,Warsaw,35,Mid
EMP0032236,Miss Maria Morley,IT,Data Engineer,2015-07-03,Satisfactory,27,Active,On-site,244017.0,2015,United Kingdom,London,53,Director
EMP0886126,Alfonso Llano-Río,Sales,Regional Lead,2026-02-25,Good,2,Active,Remote,62858.0,2026,Spain,Valencia,27,Junior
EMP1428870,Linda Burns,Sales,Sales Director,2008-03-24,Excellent,5,Active,Hybrid,75643.0,2008,United Kingdom,Manchester,36,Mid
EMP0138771,Dipl.-Ing. Annelore Gierschner,Sales,Sales Executive,2013-08-03,Excellent,1,Resigned,Remote,44672.0,2013,Germany,Frankfurt,29,Junior
EMP0548221,Noud Belpere,Sales,Sales Manager,2025-10-09,Good,1,Active,On-site,58014.0,2025,Netherlands,Utrecht,28,Junior
EMP1983117,Heide-Marie Grein Groth,IT,Software Developer,2025-09-05,Excellent,1,Active,On-site,46983.0,2025,Germany,Cologne,25,Junior
EMP1073920,Maria Vespucci,IT,Data Engineer,2022-01-11,Good,2,Active,Remote,61790.0,2022,Italy,Milan,24,Junior
EMP0837399,Francesca Maccanelli-Filzi,Finance,Accountant,2025-08-17,Satisfactory,2,Active,On-site,56457.0,2025,Italy,Milan,28,Junior
EMP1426067,Ashley van Spreeuwel,Operations,Operations Analyst,2024-06-11,Satisfactory,5,Resigned,On-site,72105.0,2024,Netherlands,Amsterdam,26,Mid
EMP0615157,Frédéric Lévy,IT,Data Engineer,2022-03-21,Excellent,2,Active,On-site,51075.0,2022,France,Paris,31,Junior
EMP0870297,Dipl.-Ing. Christiane Kroker B.Sc.,IT,Data Engineer,2024-09-25,Good,6,Active,Hybrid,100675.0,2024,Germany,Frankfurt,27,Mid
EMP0197035,Victor Marin Cuervo,Operations,Operations Director,2025-05-29,Satisfactory,4,Active,On-site,88488.0,2025,Spain,Barcelona,29,Mid
EMP0660867,Anne Lévêque,Finance,Financial Analyst,2021-04-17,Needs Improvement,1,Active,Hybrid,48444.0,2021,France,Nice,25,Junior
EMP0879283,Nicole Byrne,IT,System Admin,2023-05-11,Satisfactory,7,Active,Hybrid,96980.0,2023,United Kingdom,London,29,Mid
EMP1847480,Valerie Parker,Operations,Operations Director,2025-04-07,Good,1,Active,On-site,46916.0,2025,United Kingdom,London,26,Junior
EMP0673718,Franck Laroche,Operations,Operations Manager,2010-02-01,Good,6,Active,On-site,87161.0,2010,France,Nice,36,Mid
EMP0058873,Senn Kronenberg-Oude Heer,IT,Data Engineer,2018-07-20,Good,15,Active,On-site,158497.0,2018,Netherlands,Eindhoven,38,Senior
EMP1011252,Colette Robert,Finance,Accountant,2022-12-23,Good,0,Resigned,Hybrid,52275.0,2022,France,Lyon,24,Junior
EMP0399123,Rafal Misiuk,IT,IT Manager,2012-04-04,Excellent,12,Resigned,On-site,129680.0,2012,Poland,Poznan,40,Senior
EMP1544866,Gemma Arnold,Operations,Logistics,2016-12-23,Satisfactory,10,Active,Hybrid,133674.0,2016,United Kingdom,Manchester,30,Senior
EMP1003613,Mr Andrew Jordan,IT,DevOps Engineer,2022-10-24,Satisfactory,5,Active,On-site,83328.0,2022,United Kingdom,Leeds,26,Mid
EMP1589171,Heide Drubin-Reichmann,Sales,Sales Manager,2019-07-16,Good,11,Active,Hybrid,159834.0,2019,Germany,Frankfurt,40,Senior
EMP1591297,Pierre Legros-Lacroix,Sales,Business Development,2022-03-14,Good,3,Active,On-site,48525.0,2022,France,Toulouse,26,Junior
EMP1371359,Ross Stewart-Allen,Finance,Accountant,2016-01-17,Excellent,10,Active,On-site,134478.0,2016,United Kingdom,London,32,Senior
EMP0523521,Wally Pölitz-Bachmann,HR,Recruiter,2018-10-14,Good,15,Active,Remote,100810.0,2018,Germany,Munich,37,Senior
EMP0058826,Marie Rodrigues-Riou,Sales,Business Development,2020-07-20,Good,8,Active,On-site,88233.0,2020,France,Nice,29,Mid
EMP0136871,Ciro Asenjo Alberto,Finance,Accountant,2023-01-04,Satisfactory,2,Active,On-site,49643.0,2023,Spain,Valencia,28,Junior
EMP0555407,Pamela Whitehead-Smith,Finance,Accountant,2024-08-17,Satisfactory,3,Active,On-site,48208.0,2024,United Kingdom,London,27,Junior
EMP0301105,Simonetta Gigli-Natta,HR,HR Manager,2023-01-20,Excellent,0,Active,On-site,47248.0,2023,Italy,Naples,22,Junior
EMP0377038,Gilberto Calvo Villalonga,Finance,Tax Specialist,2022-07-26,Satisfactory,3,Active,Hybrid,53448.0,2022,Spain,Madrid,28,Junior
EMP1500618,Nicholas Payne-Williams,IT,System Admin,2019-12-21,Good,7,Active,On-site,86915.0,2019,United Kingdom,London,31,Mid
EMP1499991,Wilma Hertrampf-Hübel,Operations,Operations Analyst,2017-07-03,Satisfactory,13,Active,Hybrid,132827.0,2017,Germany,Munich,35,Senior
EMP0188572,Aurore Verdier,Finance,Tax Specialist,2008-03-24,Satisfactory,12,Active,On-site,128550.0,2008,France,Toulouse,41,Senior
EMP0748173,Janna Garret,HR,HR Coordinator,2025-10-26,Excellent,4,Active,On-site,77070.0,2025,Netherlands,The Hague,26,Mid
EMP0362297,Theresia Adler,HR,HR Coordinator,2024-10-09,Excellent,0,Resigned,On-site,48239.0,2024,Germany,Berlin,21,Junior
EMP1257441,Joy Kallen,Sales,Sales Executive,2019-04-12,Satisfactory,7,Active,Remote,89892.0,2019,Netherlands,Amsterdam,34,Mid
EMP0102972,Marek Junck,Sales,Sales Director,2024-07-05,Satisfactory,0,Active,On-site,45984.0,2024,Germany,Hamburg,26,Junior
EMP1416506,Shaun Dobson,HR,HR Director,2026-03-01,Satisfactory,4,Active,On-site,75880.0,2026,United Kingdom,London,30,Mid
EMP0487799,Adelia del Segarra,IT,Data Engineer,2025-12-28,Good,4,Resigned,Hybrid,91773.0,2025,Spain,Valencia,26,Mid
EMP0933644,German Reichmann,IT,IT Manager,2017-01-15,Good,13,Active,On-site,150338.0,2017,Germany,Munich,38,Senior
EMP1687857,Fatima Nollee,Finance,Finance Manager,2021-12-13,Satisfactory,7,Active,On-site,88099.0,2021,Netherlands,Rotterdam,34,Mid
EMP1982915,Victor Griffin,Sales,Business Development,2023-08-11,Needs Improvement,8,Active,On-site,78927.0,2023,United Kingdom,Manchester,37,Mid
EMP0850169,Auguste Rémy du Laine,HR,HR Coordinator,2018-05-31,Good,7,Active,Remote,65015.0,2018,France,Nice,31,Mid
EMP0039095,Siegmund Salz MBA.,Sales,Sales Executive,2008-03-24,Good,5,Active,Hybrid,93092.0,2008,Germany,Berlin,34,Mid
EMP1363225,Émilie Lévêque,Sales,Business Development,2015-02-16,Needs Improvement,21,Terminated,Remote,243694.0,2015,France,Toulouse,47,Director
EMP0285012,Aimé du Gauthier,Sales,Sales Manager,2021-11-22,Excellent,6,Active,On-site,89083.0,2021,France,Lyon,30,Mid
EMP0336117,María Jesús Cisneros Rojas,IT,DevOps Engineer,2016-12-02,Needs Improvement,25,Active,Hybrid,229574.0,2016,Spain,Barcelona,51,Director
EMP0596253,Chus Landa-Comas,Operations,Operations Manager,2016-07-24,Good,12,Active,On-site,122473.0,2016,Spain,Barcelona,38,Senior
EMP0882862,Herr Imre Döring MBA.,Sales,Sales Executive,2014-06-13,Good,20,Active,Remote,225563.0,2014,Germany,Munich,47,Director
EMP1321519,Mr Nathan Dodd,Operations,Operations Manager,2026-02-20,Good,5,Active,On-site,79717.0,2026,United Kingdom,Edinburgh,29,Mid
EMP0536323,Marie Blanchet,Sales,Sales Manager,2025-11-07,Satisfactory,6,Active,Remote,79690.0,2025,France,Paris,35,Mid
EMP0727672,Diana Valle Páez,Sales,Business Development,2020-05-18,Good,6,Active,Hybrid,86546.0,2020,Spain,Seville,28,Mid
EMP1786568,Univ.Prof. Gülay Geisel B.A.,IT,System Admin,2021-04-09,Good,0,Active,On-site,56767.0,2021,Germany,Munich,24,Junior
EMP1899737,Maristela Reina Torralba Borrás,Finance,Accountant,2014-07-08,Good,30,Active,On-site,244366.0,2014,Spain,Madrid,54,Director
EMP0846389,Zacharie-Luc Ferreira,Sales,Business Development,2023-06-08,Good,3,Active,On-site,56828.0,2023,France,Lyon,28,Junior
EMP1977074,Juan Luis Rius Calvo,Sales,Sales Director,2021-01-19,Good,10,Active,Hybrid,162819.0,2021,Spain,Barcelona,37,Senior
EMP0621815,Benoît Thomas,Sales,Sales Director,2022-07-12,Excellent,3,Resigned,On-site,49694.0,2022,France,Paris,26,Junior
EMP1164799,Albano Grande Estévez,Operations,Logistics,2025-09-16,Satisfactory,7,Active,On-site,70919.0,2025,Spain,Seville,29,Mid
EMP1619562,Luc Bouvier-Lucas,Sales,Business Development,2008-03-24,Excellent,5,Active,On-site,91522.0,2008,France,Paris,34,Mid
EMP1317813,Aimee Alexander-Fraser,IT,Software Developer,2022-07-28,Satisfactory,2,Active,On-site,45958.0,2022,United Kingdom,Leeds,27,Junior
EMP0170923,Pili Buendía Pardo,IT,Software Developer,2009-01-17,Satisfactory,12,Active,Remote,137999.0,2009,Spain,Valencia,45,Senior
EMP1892736,Ciríaco Reguera Cárdenas,Operations,Operations Director,2019-05-24,Good,4,Active,On-site,91985.0,2019,Spain,Madrid,29,Mid
EMP1859177,Nathalie Masse,Operations,Operations Manager,2026-01-16,Good,0,Active,Remote,38133.0,2026,France,Marseille,21,Junior
EMP0895865,Lisanne Luboch,IT,Software Developer,2016-08-22,Needs Improvement,3,Active,On-site,48728.0,2016,Netherlands,Rotterdam,30,Junior
EMP0311237,Pierre-Zacharie Laroche,IT,Data Engineer,2023-01-31,Satisfactory,12,Active,On-site,158828.0,2023,France,Nice,34,Senior
EMP0000520,Miss Marion Butler,HR,Talent Specialist,2025-01-22,Good,6,Active,On-site,66064.0,2025,United Kingdom,London,32,Mid
EMP1517619,Dorothea Eberth,Sales,Regional Lead,2022-07-12,Good,11,Active,On-site,117203.0,2022,Germany,Berlin,32,Senior
